200	2.534031381892858e+09
406	2.520687541010686e+09
646	2.3674877599346213e+09
878	2.354724831458247e+09
1100	2.2582627144551334e+09
1395	2.1817799058589892e+09
1607	2.175614004482634e+09
1817	2.1422652540231593e+09
2034	2.133535701354909e+09
2255	2.131255430280869e+09
2511	2.1300899488630657e+09
2750	2.0909317713165624e+09
2989	2.0546968920849943e+09
3191	1.9972536351032243e+09
3436	1.995368701307548e+09
3685	1.9912681696023223e+09
3905	1.9889406373212178e+09
4150	1.9835802365337e+09
4359	1.9526397564060962e+09
4564	1.9487279112840037e+09
4771	1.9364464932482982e+09
5028	1.9257354767272809e+09
5285	1.8808413334279861e+09
5499	1.8805073693779502e+09
5746	1.8710605524156008e+09
5954	1.8665262476930687e+09
6206	1.8505902573243906e+09
6433	1.8051045202940886e+09
6649	1.8013689504628315e+09
6853	1.7963832003982942e+09
7083	1.7836482747654154e+09
7340	1.7530785765946734e+09
7547	1.7411625325787783e+09
7829	1.7313119009106877e+09
8035	1.6992829143949826e+09
8243	1.698964066601651e+09
8456	1.6647232620046966e+09
8710	1.654474572937427e+09
8921	1.640212828757559e+09
9125	1.5989963660938096e+09
9330	1.5975594667195177e+09
9568	1.5966472028022177e+09
9774	1.588896247805876e+09
10040	1.563073269746623e+09
10265	1.5461141916138914e+09
10467	1.525861061616257e+09
10689	1.5034589290254698e+09
10892	1.5023457069203506e+09
11106	1.4968109770969713e+09
11345	1.467412894854866e+09
11558	1.4328705222437947e+09
11790	1.4131267246541362e+09
12023	1.4102874181973689e+09
12294	1.3379177453016288e+09
12501	1.3354740471259968e+09
12715	1.287615097218524e+09
12936	1.287426026540183e+09
13206	1.2804073015462432e+09
13466	1.27846698182308e+09
13685	1.250977900390335e+09
13901	1.235452739657557e+09
14103	1.194943445512203e+09
14320	1.182967581080807e+09
14521	1.1763036039864285e+09
14786	1.1761416105664916e+09
14988	1.1473432584494662e+09
15200	1.119331649736784e+09
15422	1.102811963860318e+09
15623	1.063981105899063e+09
15839	1.0610074880472933e+09
16074	1.0571511542158626e+09
16346	1.0450454424668844e+09
16554	1.0217118605994812e+09
16785	1.0214923857260559e+09
16990	1.016503929492352e+09
17238	1.0090931336813836e+09
17439	9.964163119887125e+08
17644	9.930134046170205e+08
17850	9.911885359401716e+08
18058	9.673923822483523e+08
18280	9.640317205335193e+08
18483	9.369771515362816e+08
18686	9.337057801622593e+08
18898	9.294497124199166e+08
19128	9.202887901493896e+08
19363	9.176734919426247e+08
19623	9.145616275773323e+08
19826	9.108479645251609e+08
20034	8.804488455423173e+08
20258	8.791187687461267e+08
20486	8.722852173936104e+08
20696	8.670263403715408e+08
20900	8.258945924670519e+08
21104	8.105870735319438e+08
21441	8.05418238990665e+08
21655	7.991681759068584e+08
21872	7.945676888118199e+08
22125	7.87462506834405e+08
22426	7.640049431524137e+08
22637	7.623047556600082e+08
22844	7.51342000386857e+08
23128	7.318016188202809e+08
23528	7.318016188202809e+08
23744	7.206075163007843e+08
23949	7.151295733762434e+08
24154	7.147189336844611e+08
24357	7.127550944051527e+08
24560	7.02728202450732e+08
24769	6.9241204504157e+08
24972	6.823927380103352e+08
25177	6.810143771554594e+08
25391	6.621825887734398e+08
25598	6.503860504432064e+08
25822	6.370584792509751e+08
26049	6.332385834687965e+08
26250	5.861176132651321e+08
26483	5.60339060658316e+08
26688	5.3174443788746494e+08
26891	5.1342995017469317e+08
27095	5.02848643897823e+08
27299	4.680332562904256e+08
27502	4.628754757466281e+08
27705	4.476114251526305e+08
27913	4.4711440423135865e+08
28123	4.312142260654064e+08
28337	4.219367643441116e+08
28539	4.1415851326195073e+08
28744	4.040470612331854e+08
28957	4.0295471401386815e+08
29167	3.798390105070759e+08
29411	3.7658182316286826e+08
29640	3.758775495780079e+08
29856	3.742491756719577e+08
30064	3.6448369360071534e+08
30271	3.580438691126674e+08
30487	3.54055400324047e+08
30692	3.495499027346473e+08
30895	3.472097914982758e+08
31098	3.347324047045504e+08
31305	3.316645955774799e+08
31521	3.282880202842023e+08
