200	2.4692799754747434e+09
436	2.46578449082921e+09
641	2.453898639531188e+09
857	2.431357708798695e+09
1079	2.4116369898433642e+09
1290	2.406294929146165e+09
1526	2.4021198028662167e+09
1732	2.3841762403714566e+09
1999	2.360519543829978e+09
2213	2.3560605186310425e+09
2467	2.3123700982461376e+09
2694	2.151136405695536e+09
2985	2.105083304740532e+09
3186	2.0087253759080079e+09
3412	2.0019381278072555e+09
3647	1.9917864039966369e+09
3922	1.9660118460082648e+09
4130	1.952719313138791e+09
4334	1.9297986877437458e+09
4615	1.8464809805459464e+09
4852	1.8254375779576728e+09
5066	1.7932224877025108e+09
5275	1.766489593841974e+09
5494	1.706272148225434e+09
5707	1.7054726301989925e+09
5920	1.7036582371836147e+09
6170	1.682521816751888e+09
6488	1.6821276708571746e+09
6704	1.680837928375153e+09
6949	1.6496790753287392e+09
7191	1.6312476556181695e+09
7399	1.604137447977635e+09
7627	1.5988267189927266e+09
7833	1.540380633778443e+09
8075	1.5378097408801906e+09
8282	1.488901680378243e+09
8486	1.4692485367035675e+09
8702	1.4661826820403924e+09
8940	1.41112537668235e+09
9152	1.4108576576610458e+09
9369	1.3799937628835406e+09
9631	1.3168035573502572e+09
9841	1.2569154405244305e+09
10060	1.2168657523979032e+09
10263	1.2094755701660976e+09
10479	1.1890444880603971e+09
10691	1.1823625158532848e+09
10927	1.1492286958823082e+09
11147	1.1059220220267162e+09
11397	1.0770573248274136e+09
11629	1.0243866213311931e+09
11941	1.0216228263064611e+09
12172	9.702570591177366e+08
12463	9.645060509713786e+08
12681	9.632937313832283e+08
12956	9.47382037601301e+08
13216	9.173450220575094e+08
13472	9.114971261597373e+08
13722	9.07474142515588e+08
13986	8.942805775232595e+08
14227	8.21795858570429e+08
14471	8.070888907172395e+08
14700	8.036376629750837e+08
14904	8.013108512486502e+08
15128	8.007276689745158e+08
15372	7.929329107219826e+08
15581	7.757298234945475e+08
15795	7.507552330887736e+08
16020	7.449985845764263e+08
16328	7.028610178601911e+08
16555	6.827117075186548e+08
16857	6.775762299833448e+08
17095	6.769686727302759e+08
17449	6.728457968905354e+08
17686	6.673477029366548e+08
17887	6.515654630936608e+08
18099	6.489997029656676e+08
18344	6.358641314132589e+08
18563	6.00559935454667e+08
18830	5.979403481706142e+08
19053	5.979236569596446e+08
19294	5.968158011710311e+08
19537	5.831250297634834e+08
19793	5.730092646384791e+08
20070	5.462580472300391e+08
20331	5.451421748613582e+08
20552	5.449388468447607e+08
20777	5.425606798224416e+08
20991	5.363126243481789e+08
21195	5.248604831593015e+08
21586	5.1930309853165215e+08
21794	5.165894704791573e+08
22001	5.0911475179077876e+08
22235	5.0690896174457556e+08
22471	4.859574147424987e+08
22684	4.784150976668669e+08
22889	4.7433644494540477e+08
23090	4.641095715321725e+08
23312	4.5417388075999355e+08
23517	4.529661431605265e+08
23723	4.444080881335907e+08
23933	4.2969812669150805e+08
24207	4.223400334585936e+08
24607	4.223400334585936e+08
24818	4.148937446267144e+08
25026	4.1008626959296745e+08
25237	4.0916901559165156e+08
25439	4.0793799194314647e+08
25645	3.945680052592682e+08
25854	3.8979860566307634e+08
26060	3.852330286997573e+08
26272	3.830460259891058e+08
26482	3.556424500788274e+08
26686	3.5443049801059586e+08
26893	3.473516697261609e+08
27095	3.4531192785511386e+08
27313	3.372089745052301e+08
27519	3.329396731932071e+08
27743	3.231130596332152e+08
27951	3.218242374921634e+08
28159	3.21443379095803e+08
28365	3.1917053530944705e+08
28577	3.1658257722338456e+08
28780	3.054659952012835e+08
28986	2.962147956861027e+08
29190	2.9222315094830143e+08
29400	2.910613481053338e+08
29602	2.90697067446152e+08
29820	2.829639088178052e+08
30022	2.6325775631983462e+08
30246	2.586770356779864e+08
30494	2.5613070667246804e+08
30701	2.5550396693926257e+08
30906	2.5509133955039302e+08
31122	2.539913026933596e+08
31324	2.491165975755446e+08
31525	2.4394044268274537e+08
31728	2.4349844442497668e+08
31943	2.412967396406982e+08
32144	2.3561338341228217e+08
32348	2.2346748881076753e+08
32560	2.173776764392957e+08
32778	2.0597605372183436e+08
32979	2.0561442398293886e+08
33207	1.9827707713480502e+08
33429	1.9760493455973646e+08
33636	1.9638374596899787e+08
33842	1.930586463727312e+08
34048	1.8597152989949474e+08
34252	1.824917019649303e+08
34489	1.8079159541085252e+08
34704	1.799860834205267e+08
34910	1.791849642085199e+08
35128	1.7262385010223573e+08
35406	1.7260896295088077e+08
35632	1.7253240662264135e+08
35858	1.7156837658079228e+08
36063	1.6879552883577302e+08
36266	1.6794932181118578e+08
36480	1.6749799203121e+08
36684	1.6618764009790635e+08
36898	1.651406562415784e+08
37104	1.6413535957380596e+08
37313	1.5986176301998737e+08
37561	1.5909160468374386e+08
37762	1.56539772292628e+08
37968	1.558033413301386e+08
38237	1.5336427813289452e+08
38442	1.5193440086952624e+08
38661	1.4818899487044656e+08
38870	1.426841926853852e+08
39114	1.4061144286028212e+08
39318	1.394065147284733e+08
39534	1.3757110119824082e+08
39741	1.3494773325403342e+08
39951	1.3243197779068415e+08
40195	1.3102062079251929e+08
40401	1.2265621041975442e+08
40714	1.222248272914394e+08
40925	1.1935523791888906e+08
41128	1.187790690442813e+08
41330	1.1209010232423416e+08
41531	1.1182262318784378e+08
41736	1.1042384404435517e+08
41942	1.1012080888870603e+08
42144	1.0998693619787835e+08
42349	1.0952576614643356e+08
42554	1.0767730909706536e+08
42788	1.0765840690705353e+08
43004	1.0587949684385805e+08
43230	1.0369922350784226e+08
43473	9.990073380429362e+07
43691	9.982608252792428e+07
43907	9.822568281658731e+07
44140	8.645755760995433e+07
44344	8.62112947642698e+07
44554	8.612586178898731e+07
44755	8.592149250894904e+07
45005	8.539533104933165e+07
45220	8.443911294101499e+07
45439	7.996076692890312e+07
45664	7.968487652696945e+07
45866	7.867456013823327e+07
46074	7.858679431695342e+07
46284	7.840179464824441e+07
46485	7.64707719852435e+07
46700	7.567537121775994e+07
46911	7.542819575047714e+07
47140	7.393680929864365e+07
47348	7.372310569702102e+07
47549	7.273469439430898e+07
47760	7.22193860831979e+07
47962	6.90895551812779e+07
48163	6.4284995454438895e+07
48460	6.2260201646739766e+07
48669	6.1126226595103174e+07
